gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
4064327059,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1536826,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,"National nature park ""Khotynskyi""",,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,48.532924,26.432744,,,,,,,2020-03-01,1,3,2020,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8225,,Yuliia Leshchenko,2020-06-26T00:00:00,CC_BY_4_0,Yuliia Leshchenko,Zhanna Storozhenko,,,2025-05-15T16:09:13.483Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4064327056,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1536852,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,48.104891,25.656741,,,,,,,2020-03-15,15,3,2020,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8250,,Yuliia Leshchenko,2020-06-26T00:00:00,CC_BY_4_0,Yuliia Leshchenko,Ludnyla Kulievich,,,2025-05-15T16:09:13.482Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4064327055,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1536853,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,48.218025,25.78077,,,,,,,2020-03-21,21,3,2020,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8251,,Yuliia Leshchenko,2020-06-26T00:00:00,CC_BY_4_0,Yuliia Leshchenko,Ludnyla Kulievich,,,2025-05-15T16:09:13.482Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4064327054,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1536850,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,"National nature park ""Homilsha forests""",,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.60901,36.31982,,,,,,,2020-03-29,29,3,2020,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8248,,Yuliia Leshchenko,2020-06-26T00:00:00,CC_BY_4_0,Yuliia Leshchenko,Vitaliy Gukov,,,2025-05-15T16:09:13.481Z,,CONTINENT_DERIVED_FROM_COORDINATES
4064327053,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1536851,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,"National nature park ""Homilsha forests""",,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.60569,36.30715,,,,,,,2020-03-29,29,3,2020,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8249,,Yuliia Leshchenko,2020-06-26T00:00:00,CC_BY_4_0,Yuliia Leshchenko,Vitaliy Gukov,,,2025-05-15T16:09:13.481Z,,CONTINENT_DERIVED_FROM_COORDINATES
4064327050,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1536859,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,51.148474,31.808496,300,,,,,,2020-04-01,1,4,2020,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8252,,Yuliia Leshchenko,2020-06-26T00:00:00,CC_BY_4_0,Yuliia Leshchenko,Natalia Sudakova,,,2025-05-15T16:09:13.480Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4064327048,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1536841,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,50.601806,24.134,,,,,,,2020-03-15,15,3,2020,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8241,,Yuliia Leshchenko,2020-06-26T00:00:00,CC_BY_4_0,Yuliia Leshchenko,Volodymyr Yanush,,,2025-05-15T16:09:13.480Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4064327047,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1536840,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,50.603306,24.138361,,,,,,,2020-03-15,15,3,2020,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8240,,Yuliia Leshchenko,2020-06-26T00:00:00,CC_BY_4_0,Yuliia Leshchenko,Volodymyr Yanush,,,2025-05-15T16:09:13.480Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4064327046,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1536845,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,50.600156,24.118961,,,,,,,2020-03-15,15,3,2020,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8243,,Yuliia Leshchenko,2020-06-26T00:00:00,CC_BY_4_0,Yuliia Leshchenko,Volodymyr Yanush,,,2025-05-15T16:09:13.480Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4064327045,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1536846,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,"National nature park ""Homilsha forests""",,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.567444,36.274444,,,,,,,2020-03-29,29,3,2020,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8244,,Yuliia Leshchenko,2020-06-26T00:00:00,CC_BY_4_0,Yuliia Leshchenko,Vitaliy Gukov,,,2025-05-15T16:09:13.478Z,,CONTINENT_DERIVED_FROM_COORDINATES
4064327044,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1536844,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,50.60175,24.133639,,,,,,,2020-03-15,15,3,2020,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8242,,Yuliia Leshchenko,2020-06-26T00:00:00,CC_BY_4_0,Yuliia Leshchenko,Volodymyr Yanush,,,2025-05-15T16:09:13.479Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4064327043,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1536849,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,"National nature park ""Homilsha forests""",,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.57455,36.30353,,,,,,,2020-03-29,29,3,2020,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8247,,Yuliia Leshchenko,2020-06-26T00:00:00,CC_BY_4_0,Yuliia Leshchenko,Vitaliy Gukov,,,2025-05-15T16:09:13.479Z,,CONTINENT_DERIVED_FROM_COORDINATES
4064327041,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1536847,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,"National nature park ""Homilsha forests""",,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.56979,36.29565,,,,,,,2020-03-29,29,3,2020,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8245,,Yuliia Leshchenko,2020-06-26T00:00:00,CC_BY_4_0,Yuliia Leshchenko,Vitaliy Gukov,,,2025-05-15T16:09:13.478Z,,CONTINENT_DERIVED_FROM_COORDINATES
4064327040,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1536848,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,"National nature park ""Homilsha forests""",,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.57169,36.29734,,,,,,,2020-03-29,29,3,2020,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8246,,Yuliia Leshchenko,2020-06-26T00:00:00,CC_BY_4_0,Yuliia Leshchenko,Vitaliy Gukov,,,2025-05-15T16:09:13.478Z,,CONTINENT_DERIVED_FROM_COORDINATES
4064327013,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1536809,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,"National nature park ""Homilsha forests""",,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.616,36.326,,,,,,,2020-03-09,9,3,2020,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8230,,Yuliia Leshchenko,2020-06-26T00:00:00,CC_BY_4_0,Yuliia Leshchenko,Yuliia Leshchenko,,,2025-05-15T16:09:13.478Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4064327012,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1536807,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,"beyond the administrative boundary of the Kharkiv city, Landscape park ""Ecopark""",,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.632002,36.354584,,,,,,,2020-03-06,6,3,2020,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8222,,Yuliia Leshchenko,2020-06-26T00:00:00,CC_BY_4_0,Yuliia Leshchenko,Oksana Zlenko,,,2025-05-15T16:09:13.478Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4064327011,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1536808,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,50.60502,33.41245,,,,,,,2020-03-07,7,3,2020,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8229,,Yuliia Leshchenko,2020-06-26T00:00:00,CC_BY_4_0,Yuliia Leshchenko,Yana Hetman,,,2025-05-15T16:09:13.477Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4064326925,f0ecd5eb-bc62-40fe-ab53-294cbb34a290,1563221,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,Merefa vicinity,,PRESENT,,b835f634-e4ed-4d54-bbcf-e0e6344a8c88,49.854529,36.016298,66,,,,,,2021-05-27,27,5,2021,8689016,8689016,PRESERVED_SPECIMEN,,CWU,CWU(MYC)8490,,Oleh Prylutskyi,2021-05-27T00:00:00,CC_BY_4_0,Oleh Prylutskyi,Oleh Prylutskyi,,,2025-05-15T16:09:11.515Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4046568332,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/149889136,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Sevastopol',PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.6099,33.73854,,,,,,,2023-02-23T11:22,23,2,2023,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,149889136,,,,CC_BY_NC_4_0,Katerina Kashirina,Katerina Kashirina,,,2025-05-16T19:09:30.888Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4046467866,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/149487208,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,L'viv,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.872492,25.173872,2,,,,,,2023-02-23T12:55:27,23,2,2023,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,149487208,,Petro Hryniuk,2023-02-23T17:06:34,CC_BY_NC_4_0,Petro Hryniuk,Petro Hryniuk,,,2025-05-16T18:06:40.555Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4026917514,a7ef675a-9851-4919-ac77-a0f956e70d2b,1650920,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha (Fr.) Boud.,,UA,"National Park ""Homilsha forest"", Koropivs'ke forestry",,PRESENT,,cc483d69-50e9-4463-8eb6-41fc459fa485,49.60071,36.317874,10,,,,,,2019-03-26,26,3,2019,2581823,,PRESERVED_SPECIMEN,TU,TUF,TUF113300,,Iryna Yatsiuk,2019-03-26T00:00:00,CC_BY_NC_4_0,Irja Saar,Iryna Yatsiuk,,,2025-05-14T12:12:15.969Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4026917513,a7ef675a-9851-4919-ac77-a0f956e70d2b,1650917,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,"National Park ""Homilsha forest"", Koropivs'ke forestry",,PRESENT,,cc483d69-50e9-4463-8eb6-41fc459fa485,49.611985,36.324863,10,,,,,,2017-05-01,1,5,2017,8689016,8689016,PRESERVED_SPECIMEN,TU,TUF,TUF113297,,Iryna Yatsiuk,2017-05-01T00:00:00,CC_BY_NC_4_0,Irja Saar,Iryna Yatsiuk,,,2025-05-14T12:12:15.935Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4026917512,a7ef675a-9851-4919-ac77-a0f956e70d2b,1650906,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,Kharkiv Forest-Park,,PRESENT,,cc483d69-50e9-4463-8eb6-41fc459fa485,50.083552,36.26603,10,,,,,,2017-04-17,17,4,2017,8689016,8689016,PRESERVED_SPECIMEN,TU,TUF,TUF113149,,Iryna Yatsiuk,2017-04-17T00:00:00,CC_BY_NC_4_0,Irja Saar,Iryna Yatsiuk,,,2025-05-14T12:12:41.194Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4026916531,a7ef675a-9851-4919-ac77-a0f956e70d2b,1651006,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha (Fr.) Boud.,,UA,"National Park ""Homilsha forest"", Koropivs'ke forestry",,PRESENT,,cc483d69-50e9-4463-8eb6-41fc459fa485,49.597163,36.313636,10,,,,,,2019-03-26,26,3,2019,2581823,,PRESERVED_SPECIMEN,TU,TUF,TUF113388,,Iryna Yatsiuk,2019-03-26T00:00:00,CC_BY_NC_4_0,Irja Saar,Iryna Yatsiuk,,,2025-05-14T12:12:33.542Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4026916529,a7ef675a-9851-4919-ac77-a0f956e70d2b,1650940,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,"National Park ""Homilsha forest"", Koropivs'ke forestry",,PRESENT,,cc483d69-50e9-4463-8eb6-41fc459fa485,49.596985,36.31982,10,,,,,,2019-03-26,26,3,2019,8689016,8689016,PRESERVED_SPECIMEN,TU,TUF,TUF114029,,Iryna Yatsiuk,2019-03-26T00:00:00,CC_BY_NC_4_0,Irja Saar,Iryna Yatsiuk,,,2025-05-14T12:12:33.504Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4026916528,a7ef675a-9851-4919-ac77-a0f956e70d2b,1650926,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha (Fr.) Boud.,,UA,"National Park ""Homilsha forest"", Koropivs'ke forestry",,PRESENT,,cc483d69-50e9-4463-8eb6-41fc459fa485,49.597214,36.31801,10,,,,,,2019-03-26,26,3,2019,2581823,,PRESERVED_SPECIMEN,TU,TUF,TUF114028,,Iryna Yatsiuk,2019-03-26T00:00:00,CC_BY_NC_4_0,Irja Saar,Iryna Yatsiuk,,,2025-05-14T12:12:24.540Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4026914529,a7ef675a-9851-4919-ac77-a0f956e70d2b,1650919,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,,,PRESENT,,cc483d69-50e9-4463-8eb6-41fc459fa485,50.600241,33.392214,500,,,,,,2017-04-17,17,4,2017,8689016,8689016,PRESERVED_SPECIMEN,TU,TUF,TUF113299,,Iryna Yatsiuk,2017-04-19T00:00:00,CC_BY_NC_4_0,Irja Saar,Yana Hetman,,,2025-05-14T12:12:15.879Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4026912533,a7ef675a-9851-4919-ac77-a0f956e70d2b,1650918,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,"National Park ""Homilsha forest"", Koropivs'ke forestry",,PRESENT,,cc483d69-50e9-4463-8eb6-41fc459fa485,49.606696,36.32751,10,,,,,,2017-05-01,1,5,2017,8689016,8689016,PRESERVED_SPECIMEN,TU,TUF,TUF113298,,Iryna Yatsiuk,2017-05-01T00:00:00,CC_BY_NC_4_0,Irja Saar,Iryna Yatsiuk,,,2025-05-14T12:12:15.967Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4026911551,a7ef675a-9851-4919-ac77-a0f956e70d2b,1650923,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha (Fr.) Boud.,,UA,"National Park ""Homilsha forest"", Koropivs'ke forestry",,PRESENT,,cc483d69-50e9-4463-8eb6-41fc459fa485,49.597193,36.317725,10,,,,,,2019-03-26,26,3,2019,2581823,,PRESERVED_SPECIMEN,TU,TUF,TUF114027,,Iryna Yatsiuk,2019-03-26T00:00:00,CC_BY_NC_4_0,Irja Saar,Iryna Yatsiuk,,,2025-05-14T12:12:16.011Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4026911550,a7ef675a-9851-4919-ac77-a0f956e70d2b,1650761,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha austriaca,,SPECIES,Sarcoscypha austriaca (Beck ex Sacc.) Boud.,Sarcoscypha austriaca (O. Beck ex Sacc.) Boud.,,UA,Chuguevo-Babchanskiy forest,,PRESENT,,cc483d69-50e9-4463-8eb6-41fc459fa485,49.90866,36.71175,10,,,,,,2012-04-12,12,4,2012,8689016,8689016,PRESERVED_SPECIMEN,TU,TUF,TUF102048,,Iryna Yatsiuk,2012-04-12T00:00:00,CC_BY_NC_4_0,Irja Saar,Iryna Yatsiuk,,,2025-05-14T12:12:15.991Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4022166926,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/147107281,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha coccinea,,SPECIES,Sarcoscypha coccinea (Jacq.) Lambotte,Sarcoscypha coccinea,,UA,,Crimea,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.022993,34.809372,97,,,,,,2023-01-22T13:09:38,22,1,2023,8156721,8156721,HUMAN_OBSERVATION,iNaturalist,Observations,147107281,,Вадим,2023-01-22T13:49:57,CC_BY_NC_4_0,Богдан Погадаев,Богдан Погадаев,,,2025-05-16T19:23:06.903Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4018244461,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/98477486,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,Sarcoscypha coccinea,,SPECIES,Sarcoscypha coccinea (Jacq.) Lambotte,Sarcoscypha coccinea,,UA,,Crimea,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.018975,35.193843,122,,,,,,2021-02-01T11:31,1,2,2021,8156721,8156721,HUMAN_OBSERVATION,iNaturalist,Observations,98477486,,Вадим,2021-10-17T11:33:42,CC_BY_NC_4_0,Вадим,Вадим,,,2025-05-16T18:12:01.114Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4018143329,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28628449,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,GENUS,Sarcoscypha (Fr.) Boud.,Sarcoscypha,,UA,,Ivano-Frankivs'k,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.442007,24.35192,488,,,,,,2015-05-01,1,5,2015,2581823,,HUMAN_OBSERVATION,iNaturalist,Observations,28628449,,Valerii Darmostuk,2019-07-11T18:58:19,CC_BY_4_0,Valerii Darmostuk,Valerii Darmostuk,,,2025-05-16T19:04:45.051Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
